author_id,entities,created_at,public_metrics,source,edit_history_tweet_ids,text,id,location,public_metrics_user,created_at_user,id_user,verified,username,name,description,type_1,id_1,type_2,id_2,is_retweet,cashtags,mentions,urls,hashtags,retweet_count,reply_count,like_count,quote_count,followers_count,following_count,tweet_count,listed_count,fulltext,parsed,joy,anger,fear,sadness,best_result,hold_out,validation,label
317671787,"{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/oFsiTpyYjy', 'expanded_url': 'https://www.informazione.it/a/DCBC02A1-FCCD-4A93-8B9F-98EF23589C43/Gianluigi-Paragone-al-varco-4-del-Porto-di-Trieste-Altro-che-4-gatti-siamo-in-10mila-VIDEO', 'display_url': 'informazione.it/a/DCBC02A1-FCC…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/DCBC02A1-FCCD-4A93-8B9F-98EF23589C43/Gianluigi-Paragone-al-varco-4-del-Porto-di-Trieste-Altro-che-4-gatti-siamo-in-10mila-VIDEO'}]}",2021-10-15T13:23:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweet Informazione,['1449003024379166730'],"Gianluigi Paragone al varco 4 del Porto di Trieste: ""Altro che 4 gatti, siamo in 10mila!"" (VIDEO) https://t.co/oFsiTpyYjy",1449003024379166730,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768587, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768587,165,"Gianluigi Paragone al varco 4 del Porto di Trieste: ""Altro che 4 gatti, siamo in 10mila!"" (VIDEO) https://t.co/oFsiTpyYjy","Gianluigi Paragone al varco numero del Porto di Trieste: ""Altro che numero gatti, siamo in numeromila!"" (VIDEO) url",0.000112540496,0.99939084,0.00026796627,0.00022864307,anger,True,False,TO_READ
1173701547492028416,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/HmGgE4t44k', 'expanded_url': 'https://stopcensura.online/militari-senza-green-pass-espulsi-da-alloggi-si-uniscono-ai-portuali-di-trieste-tutti-in-piazza/', 'display_url': 'stopcensura.online/militari-senza…', 'status': 200, 'unwound_url': 'http://stopcensura.online/militari-senza-green-pass-espulsi-da-alloggi-si-uniscono-ai-portuali-di-trieste-tutti-in-piazza/'}]}",2021-10-14T19:28:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,['1448732360258773000'],Militari senza Green Pass espulsi da alloggi. Si uniscono ai portuali di Trieste: “Tutti in piazza” https://t.co/HmGgE4t44k,1448732360258773000,,"{'followers_count': 611, 'following_count': 603, 'tweet_count': 21384, 'listed_count': 4}",2019-09-16T20:54:29.000Z,1173701547492028416,False,GhironiQuinto,Bainos,"Haftungsausschluss § 130 StGB. Ich distanziere mich hiermit von sämtlichen Inhalten der von mir geposteten Beiträge, Videos und Bilder.",,,,,False,0,0,1,0,0,0,1,0,611,603,21384,4,Militari senza Green Pass espulsi da alloggi. Si uniscono ai portuali di Trieste: “Tutti in piazza” https://t.co/HmGgE4t44k,Militari senza Green Pass espulsi da alloggi. Si uniscono ai portuali di Trieste: “Tutti in piazza” url,9.943256e-05,0.99933285,0.00030781323,0.00025978778,anger,False,False,TO_READ
1416078641906257928,"{'mentions': [{'start': 0, 'end': 11, 'username': 'il_piccolo', 'id': '96987099'}], 'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/Gzypd03qwG', 'expanded_url': 'http://www.trieste.austriafelix.it', 'display_url': 'trieste.austriafelix.it', 'status': 200, 'title': 'Austriafelix - Imparare dal passato per costruire il futuro', 'description': ""Austria Felix e' un movimento politico che si prefigge l'obiettivo di promuovere lo sviluppo e la crescita economica di Trieste e del territorio del Friuli Venezia Giulia Il suo motto e' imparare dal passato per costruire il futuro Austria Felix ispira il proprio modo di operare a quello dell'Austria quando costrui la Citta' Nuova puntanto su grandi opere pubbliche capaci di creare lavoro e prosperita' economica e su un nuovo modo di intendere i rapporti con le regioni ed i paesi vicini intessendo relazioni basate sulla cooperazione piuttosto che sulla competizione"", 'unwound_url': 'http://www.trieste.austriafelix.it'}]}",2021-10-16T10:24:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1449320396507975680'],@il_piccolo Austria Felix https://t.co/Gzypd03qwG è vicina e solidale ai lavoratori del porto che hanno avuto il coraggio di opporsi a una norma illiberale anticostituzionale e inutile con il GP spiace che la città e gli operatori economici non si siamo ancora uniti ai portuali,1449320396507975680,,"{'followers_count': 14, 'following_count': 33, 'tweet_count': 392, 'listed_count': 0}",2021-07-16T16:54:04.000Z,1416078641906257928,False,austriafelix1,austriafelix,Abbiamo delle idee e una visione del futuro di Trieste e della Regione per rilanciare l'economia mai viste prima,replied_to,1.4493079032869356e+18,,,False,0,1,1,0,0,0,0,0,14,33,392,0,@il_piccolo Austria Felix https://t.co/Gzypd03qwG è vicina e solidale ai lavoratori del porto che hanno avuto il coraggio di opporsi a una norma illiberale anticostituzionale e inutile con il GP spiace che la città e gli operatori economici non si siamo ancora uniti ai portuali,utente Austria Felix url è vicina e solidale ai lavoratori del porto che hanno avuto il coraggio di opporsi a una norma illiberale anticostituzionale e inutile con il GP spiace che la città e gli operatori economici non si siamo ancora uniti ai portuali,0.0003064257,0.0017139072,0.00041541952,0.9975643,sadness,False,False,TO_READ
317671787,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/VaMDUu8yKW', 'expanded_url': 'https://www.informazione.it/a/B948D3F8-AE61-4DC8-AE2F-3EC18C0CFA9F/Il-No-Green-Pass-Tuiach-protestava-a-Trieste-mentre-era-in-malattia', 'display_url': 'informazione.it/a/B948D3F8-AE6…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/B948D3F8-AE61-4DC8-AE2F-3EC18C0CFA9F/Il-No-Green-Pass-Tuiach-protestava-a-Trieste-mentre-era-in-malattia'}]}",2021-10-26T17:03:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Informazione,['1453044600390787076'],Il No Green Pass Tuiach protestava a Trieste mentre era in malattia https://t.co/VaMDUu8yKW,1453044600390787076,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768530, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768530,165,Il No Green Pass Tuiach protestava a Trieste mentre era in malattia https://t.co/VaMDUu8yKW,Il No Green Pass Tuiach protestava a Trieste mentre era in malattia url,9.108285e-05,0.9992854,0.00036981472,0.0002537149,anger,False,False,TO_READ
730034081698877443,"{'mentions': [{'start': 0, 'end': 15, 'username': 'SilviaFassetta', 'id': '413031622'}]}",2021-10-13T05:33:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1448160008835846145'],"@SilviaFassetta Questa è la mail dei portuali di Trieste... Scrivetegli e incoraggiateli

Clpt@email.com",1448160008835846145,Italia,"{'followers_count': 1136, 'following_count': 939, 'tweet_count': 13288, 'listed_count': 7}",2016-05-10T13:57:43.000Z,730034081698877443,False,TristanoQuaglia,Tristano Quaglia,"☯ Viandante del Multiverso - O.S.S. - Redattore de https://t.co/XnBm5G8h94 e https://t.co/rVtDhS5JMy
☯ Libri : 'Oltre le nebbie di Avalon'",replied_to,1.4479739387436114e+18,,,False,0,1,0,0,0,0,0,0,1136,939,13288,7,"@SilviaFassetta Questa è la mail dei portuali di Trieste... Scrivetegli e incoraggiateli

Clpt@email.com",utente Questa è la mail dei portuali di Trieste... Scrivetegli e incoraggiateli email,0.99927,0.00019670984,0.00034357852,0.00018968599,joy,False,False,TO_READ
2908509497,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/rlLQZR6cPV', 'expanded_url': 'https://twitter.com/Godsent072011/status/1449458581431013377', 'display_url': 'twitter.com/Godsent072011/…'}]}",2021-10-16T20:06:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1449466792565477377'],Portuali di Trieste e voi volete trattare con questo governo? https://t.co/rlLQZR6cPV,1449466792565477377,,"{'followers_count': 283, 'following_count': 481, 'tweet_count': 41467, 'listed_count': 1}",2014-12-06T23:49:20.000Z,2908509497,False,onlyforyoureye2,onlyforyoureyes,,,,,,False,0,0,1,0,0,0,0,0,283,481,41467,1,Portuali di Trieste e voi volete trattare con questo governo? https://t.co/rlLQZR6cPV,Portuali di Trieste e voi volete trattare con questo governo? url,9.1648566e-05,0.99927646,0.00039905086,0.00023286798,anger,False,False,TO_READ
1281161708036374530,"{'mentions': [{'start': 0, 'end': 11, 'username': 'TakaBanda1', 'id': '1350351897576824833'}, {'start': 12, 'end': 27, 'username': 'AnnabellaGaiba', 'id': '1215013376994226178'}, {'start': 28, 'end': 38, 'username': 'wildthlng', 'id': '472377450'}]}",2021-10-14T18:06:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1448711736605937664'],"@TakaBanda1 @AnnabellaGaiba @wildthlng Veramente prima stava dicendo che Trieste è il porto più importante d'Italia ma non poi così importante, e poi stava ancora dicendo che Trieste è il porto più importante d'Italia ma non poi così importante. Dove la vedi la ritrattazione?",1448711736605937664,"Padova, Veneto","{'followers_count': 33, 'following_count': 88, 'tweet_count': 1247, 'listed_count': 0}",2020-07-09T09:42:20.000Z,1281161708036374530,False,rebytriv,Rebytriv,,replied_to,1.4486721558692536e+18,,,False,0,3,0,0,0,0,0,0,33,88,1247,0,"@TakaBanda1 @AnnabellaGaiba @wildthlng Veramente prima stava dicendo che Trieste è il porto più importante d'Italia ma non poi così importante, e poi stava ancora dicendo che Trieste è il porto più importante d'Italia ma non poi così importante. Dove la vedi la ritrattazione?","utente utente utente Veramente prima stava dicendo che Trieste è il porto più importante d'Italia ma non poi così importante, e poi stava ancora dicendo che Trieste è il porto più importante d'Italia ma non poi così importante. Dove la vedi la ritrattazione?",9.323971e-05,0.9989976,0.00019686489,0.0007122193,anger,False,True,TO_READ
1147055721617534976,"{'mentions': [{'start': 0, 'end': 10, 'username': 'zeratul75', 'id': '976042854979178496'}, {'start': 11, 'end': 25, 'username': 'F1r3st0rm1979', 'id': '588310965'}, {'start': 26, 'end': 32, 'username': 'st_75', 'id': '404946715'}]}",2021-11-20T07:31:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1461960442591461387'],"@zeratul75 @F1r3st0rm1979 @st_75 si come no... la sciura Maria di Trieste sapeva gia' a luglio che c'era il DL n.105/4 comma 2, e prontamente e' scesa in piazza...",1461960442591461387,,"{'followers_count': 10, 'following_count': 14, 'tweet_count': 5559, 'listed_count': 0}",2019-07-05T08:12:50.000Z,1147055721617534976,False,antongiu67,antonello,,replied_to,1.4612711537633034e+18,,,False,0,3,0,0,0,0,0,0,10,14,5559,0,"@zeratul75 @F1r3st0rm1979 @st_75 si come no... la sciura Maria di Trieste sapeva gia' a luglio che c'era il DL n.105/4 comma 2, e prontamente e' scesa in piazza...","utente utente utente si come no... la sciura Maria di Trieste sapeva gia' a luglio che c'era il DL n.numero/numero comma numero, e prontamente e' scesa in piazza...",0.00014774462,0.9993624,0.00021904423,0.00027086193,anger,True,False,TO_READ
947934119492833280,"{'mentions': [{'start': 0, 'end': 15, 'username': 'dottorbarbieri', 'id': '445201884'}]}",2021-10-17T16:27:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,['1449773977438674945'],"@dottorbarbieri Ieri Landini ringrazia Lamorgese dopo che tutti i giornali hanno scritto che lei sapeva delle intenzioni di FORZA NUOVA ed ha lasciato fare.
Oggi CGIL CISL UIL chiedono di riaprire il porto di Trieste.
Vi é chiaro che non stanno lottando per la libertà?
Eheh",1449773977438674945,Italia,"{'followers_count': 44, 'following_count': 208, 'tweet_count': 1153, 'listed_count': 0}",2018-01-01T20:54:40.000Z,947934119492833280,False,bluepixel_it,bluepixel,"A volte ho piccole idee che sembrano funzionare. Factotum. Guardo l'ora alle 17:17 ma, a volte, anche 07:17 🍀",replied_to,1.4497380977978696e+18,,,False,0,1,0,0,0,0,2,0,44,208,1153,0,"@dottorbarbieri Ieri Landini ringrazia Lamorgese dopo che tutti i giornali hanno scritto che lei sapeva delle intenzioni di FORZA NUOVA ed ha lasciato fare.
Oggi CGIL CISL UIL chiedono di riaprire il porto di Trieste.
Vi é chiaro che non stanno lottando per la libertà?
Eheh",utente Ieri Landini ringrazia Lamorgese dopo che tutti i giornali hanno scritto che lei sapeva delle intenzioni di FORZA NUOVA ed ha lasciato fare. Oggi CGIL CISL UIL chiedono di riaprire il porto di Trieste. Vi é chiaro che non stanno lottando per la libertà? Eheh,8.368461e-05,0.99886286,0.00022581962,0.0008276612,anger,False,False,TO_READ
297997156,{},2021-10-13T07:15:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,['1448185486959337475'],"Il green pass è un attacco ai diritti del lavoro se ne sono accorti i portuali di Trieste ma non cgil, cisl e Uil..... Così impegnate a leccare il culo a confindustria e a draghi.
....",1448185486959337475,Torino,"{'followers_count': 207, 'following_count': 379, 'tweet_count': 17254, 'listed_count': 3}",2011-05-13T13:50:49.000Z,297997156,False,gare59,otello,,,,,,False,0,0,0,0,0,0,3,0,207,379,17254,3,"Il green pass è un attacco ai diritti del lavoro se ne sono accorti i portuali di Trieste ma non cgil, cisl e Uil..... Così impegnate a leccare il culo a confindustria e a draghi.
....","Il green pass è un attacco ai diritti del lavoro se ne sono accorti i portuali di Trieste ma non cgil, cisl e Uil..... Così impegnate a leccare il culo a confindustria e a draghi. ....",0.00014476944,0.99943763,0.00018239536,0.00023523244,anger,False,False,TO_READ
2360365059,"{'mentions': [{'start': 105, 'end': 116, 'username': 'Gazzettino', 'id': '6831142'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/40XMH6ZByF', 'expanded_url': 'https://www.ilgazzettino.it/nordest/trieste/martino_zanetti_hausbrandt_portuali_no_green_pass-6274553.html', 'display_url': 'ilgazzettino.it/nordest/triest…', 'status': 200, 'unwound_url': 'https://www.ilgazzettino.it/nordest/trieste/martino_zanetti_hausbrandt_portuali_no_green_pass-6274553.html'}]}",2021-10-24T19:12:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1452352413747253248'],"Zanetti (Hausbrandt): «Green pass, sto con i portuali, oggi siamo senza libertà» https://t.co/40XMH6ZByF @Gazzettino",1452352413747253248,,"{'followers_count': 827, 'following_count': 2001, 'tweet_count': 87320, 'listed_count': 46}",2014-02-23T08:29:50.000Z,2360365059,False,v3rd3acqua,Verde Acqua,Pace e fortuna,,,,,False,0,1,1,0,0,0,0,0,827,2001,87320,46,"Zanetti (Hausbrandt): «Green pass, sto con i portuali, oggi siamo senza libertà» https://t.co/40XMH6ZByF @Gazzettino","Zanetti (Hausbrandt): «Green pass, sto con i portuali, oggi siamo senza libertà» url utente",7.4849755e-05,0.99911815,0.00038125127,0.00042576075,anger,True,False,TO_READ
1045573032,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/aZiEbqmCIs', 'expanded_url': 'https://www.byoblu.com/2021/10/19/trieste-portuali-acclamati-entrano-in-piazza-dellunita/', 'display_url': 'byoblu.com/2021/10/19/tri…', 'status': 200, 'unwound_url': 'https://www.byoblu.com/2021/10/19/trieste-portuali-acclamati-entrano-in-piazza-dellunita/'}]}",2021-10-19T13:40:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1450456933241167885'],"TRIESTE, PORTUALI ACCLAMATI ENTRANO IN PIAZZA DELL'UNITÀ https://t.co/aZiEbqmCIs",1450456933241167885,EARTH,"{'followers_count': 475, 'following_count': 459, 'tweet_count': 39111, 'listed_count': 54}",2012-12-29T18:07:06.000Z,1045573032,False,rosadep,rosadep,"Nata a NAPOLI; adoro le mie SSLL, VALE, la mia fantastica sorella e Z, amo da sempre PL e insegno part-time perché lavoro per vivere, ma non vivo per lavorare.",,,,,False,0,0,1,0,0,0,0,0,475,459,39111,54,"TRIESTE, PORTUALI ACCLAMATI ENTRANO IN PIAZZA DELL'UNITÀ https://t.co/aZiEbqmCIs","TRIESTE, PORTUALI ACCLAMATI ENTRANO IN PIAZZA DELL'UNITÀ url",0.011816425,0.9873148,0.00063566264,0.00023307117,anger,False,True,TO_READ
1266404090935992320,"{'mentions': [{'start': 233, 'end': 247, 'username': 'giannicuperlo', 'id': '1517294112'}], 'hashtags': [{'start': 28, 'end': 34, 'tag': 'porto'}, {'start': 50, 'end': 58, 'tag': 'Trieste'}, {'start': 81, 'end': 87, 'tag': 'novax'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/vZc2FQudoR', 'expanded_url': 'https://www.editorialedomani.it/idee/commenti/trieste-social-ribellarsi-no-vax-no-green-pass-proteste-w9m2pu4t', 'display_url': 'editorialedomani.it/idee/commenti/…', 'status': 200, 'unwound_url': 'https://www.editorialedomani.it/idee/commenti/trieste-social-ribellarsi-no-vax-no-green-pass-proteste-w9m2pu4t'}]}",2021-11-01T18:36:00.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",TweetDeck,['1455242233498718217'],"Dopo un mese di proteste al #porto e di titoli su #Trieste capitale italiana dei #novax, due cittadini hanno deciso che poteva bastare e con poche frasi hanno restituito alla città un’immagine diversa: Trieste si fida della scienza

@giannicuperlo

https://t.co/vZc2FQudoR",1455242233498718217,,"{'followers_count': 55265, 'following_count': 488, 'tweet_count': 30043, 'listed_count': 382}",2020-05-29T16:21:48.000Z,1266404090935992320,False,DomaniGiornale,Domani,"Domani è ogni giorno
🔻 Online e in edicola 🔻
https://t.co/8Iv7nQ9X5B
Diretto da @stefanofeltri

Abbonati qui: https://t.co/iPBqR18Grt",,,,,False,0,1,1,3,0,2,5,0,55265,488,30043,382,"Dopo un mese di proteste al #porto e di titoli su #Trieste capitale italiana dei #novax, due cittadini hanno deciso che poteva bastare e con poche frasi hanno restituito alla città un’immagine diversa: Trieste si fida della scienza

@giannicuperlo

https://t.co/vZc2FQudoR","Dopo un mese di proteste al porto e di titoli su Trieste capitale italiana dei novax, due cittadini hanno deciso che poteva bastare e con poche frasi hanno restituito alla città un’immagine diversa: Trieste si fida della scienza utente url",0.025055295,0.4324814,0.0019471479,0.54051614,sadness,False,False,TO_READ
1351559898673328129,"{'mentions': [{'start': 0, 'end': 8, 'username': 'pbecchi', 'id': '707022920'}, {'start': 9, 'end': 24, 'username': 'KasperReloaded', 'id': '1441174603129262080'}]}",2021-11-04T06:09:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,['1456141647193026560'],@pbecchi @KasperReloaded Ma non possono manifestare in piazza unità d’Italia o in tutta trieste ? Perché posti c’è n’è son tanti....,1456141647193026560,,"{'followers_count': 322, 'following_count': 367, 'tweet_count': 11194, 'listed_count': 1}",2021-01-19T15:59:46.000Z,1351559898673328129,False,Euronauseata,€uronausea 🇮🇹 No Globalismo,Blocco subito #fasciosinistri #facciamorete #antifa #covidisti e spacc@palle. Che sono gli stessi. No atlantismo No globalismo,replied_to,1.4554345503272714e+18,,,False,0,2,0,0,0,0,0,0,322,367,11194,1,@pbecchi @KasperReloaded Ma non possono manifestare in piazza unità d’Italia o in tutta trieste ? Perché posti c’è n’è son tanti....,utente utente Ma non possono manifestare in piazza unità d’Italia o in tutta trieste ? Perché posti c’è n’è son tanti....,0.00010478072,0.99933004,0.00020180206,0.00036329738,anger,False,False,TO_READ
1245553374,"{'urls': [{'start': 155, 'end': 178, 'url': 'https://t.co/TMqGQONYIf', 'expanded_url': 'https://youtu.be/fVbl063OZuI', 'display_url': 'youtu.be/fVbl063OZuI', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=fVbl063OZuI&feature=youtu.be'}], 'mentions': [{'start': 183, 'end': 191, 'username': 'YouTube', 'id': '10228272'}]}",2021-10-18T08:31:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,['1450016563877269509'],"VIOLENZA DELLA PS su inermi manifestanti pacifici e nel pieno dei loro diritti…LIVE Trieste, presidio No Green Pass al porto, arriva la polizia: dirett... https://t.co/TMqGQONYIf via @YouTube",1450016563877269509,,"{'followers_count': 482, 'following_count': 386, 'tweet_count': 22760, 'listed_count': 8}",2013-03-06T08:19:17.000Z,1245553374,False,Danilo50306,Danilo306🇮🇹,italian former military pilot now flying private...very keen on tennis!!! free thinker and freedom lover…never a sheep!!!🐑❌,,,,,False,0,1,1,0,0,0,0,0,482,386,22760,8,"VIOLENZA DELLA PS su inermi manifestanti pacifici e nel pieno dei loro diritti…LIVE Trieste, presidio No Green Pass al porto, arriva la polizia: dirett... https://t.co/TMqGQONYIf via @YouTube","VIOLENZA DELLA PS su inermi manifestanti pacifici e nel pieno dei loro diritti…LIVE Trieste, presidio No Green Pass al porto, arriva la polizia: dirett... url via utente",0.00013639338,0.9993993,0.0002089837,0.00025526152,anger,False,False,TO_READ
1454502163,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/YAvYIW0aoc', 'expanded_url': 'https://www.youtube.com/watch?v=ExNXthCCsa8', 'display_url': 'youtube.com/watch?v=ExNXth…', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=ExNXthCCsa8'}]}",2021-11-21T08:01:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tmscbl56d,['1462330228827734021'],"DISCORSO di F.AMODEO IN PIAZZA A TRIESTE A SOSTEGNO DEI PORTUALI."" https://t.co/YAvYIW0aoc 67",1462330228827734021,"Bari, Puglia","{'followers_count': 1748, 'following_count': 132, 'tweet_count': 1951053, 'listed_count': 20}",2013-05-24T15:12:39.000Z,1454502163,False,IacobellisT,Tommaso Iacobellis 🇮🇹,Informatico 🇮🇹,,,,,False,0,0,1,0,0,0,0,0,1748,132,1951053,20,"DISCORSO di F.AMODEO IN PIAZZA A TRIESTE A SOSTEGNO DEI PORTUALI."" https://t.co/YAvYIW0aoc 67","DISCORSO di F.AMODEO IN PIAZZA A TRIESTE A SOSTEGNO DEI PORTUALI."" url numero",0.90017396,0.06254901,0.035894904,0.0013821477,joy,False,True,TO_READ
317671787,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/O1cMFGcpTs', 'expanded_url': 'https://www.informazione.it/a/22475F5D-C2EA-4585-870D-8A839599B381/Lamorgese-A-Trieste-antagonisti-anche-dall-estero-per-la-guerra-del-green-pass', 'display_url': 'informazione.it/a/22475F5D-C2E…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/22475F5D-C2EA-4585-870D-8A839599B381/Lamorgese-A-Trieste-antagonisti-anche-dall-estero-per-la-guerra-del-green-pass'}]}",2021-10-24T04:13:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Informazione Post,['1452126104848830467'],"Lamorgese: ""A Trieste antagonisti anche dall'estero"" per ""la guerra del green pass"" https://t.co/O1cMFGcpTs",1452126104848830467,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768530, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768530,165,"Lamorgese: ""A Trieste antagonisti anche dall'estero"" per ""la guerra del green pass"" https://t.co/O1cMFGcpTs","Lamorgese: ""A Trieste antagonisti anche dall'estero"" per ""la guerra del green pass"" url",0.00011652555,0.9993648,0.00032673602,0.00019194931,anger,False,False,TO_READ
471371727,"{'mentions': [{'start': 0, 'end': 12, 'username': 'Alexbasstti', 'id': '469781561'}, {'start': 13, 'end': 26, 'username': 'CarloCalenda', 'id': '2416067982'}]}",2021-10-17T06:44:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,['1449627280288931840'],@Alexbasstti @CarloCalenda Si certo meno male che in Italia ci sono ancora fini pensatori come i portuali di Trieste,1449627280288931840,milano,"{'followers_count': 15, 'following_count': 0, 'tweet_count': 2880, 'listed_count': 0}",2012-01-22T19:53:10.000Z,471371727,False,MauMilano,MAU,,replied_to,1.4494933299143434e+18,,,False,0,2,0,0,0,0,0,0,15,0,2880,0,@Alexbasstti @CarloCalenda Si certo meno male che in Italia ci sono ancora fini pensatori come i portuali di Trieste,utente utente Si certo meno male che in Italia ci sono ancora fini pensatori come i portuali di Trieste,0.00010405413,0.9992981,0.00017795379,0.00041999336,anger,True,False,TO_READ
317671787,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/0YYrSQo1DC', 'expanded_url': 'https://www.informazione.it/a/729445D2-BD51-4AF5-87B3-13612EE5244C/Il-Consiglio-comunale-di-Trieste-ostaggio-di-un-No-green-pass', 'display_url': 'informazione.it/a/729445D2-BD5…', 'status': 200, 'unwound_url': 'https://www.informazione.it/a/729445D2-BD51-4AF5-87B3-13612EE5244C/Il-Consiglio-comunale-di-Trieste-ostaggio-di-un-No-green-pass'}]}",2021-10-28T15:01:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Informazione Post,['1453738769740304386'],Il Consiglio comunale di Trieste ostaggio di un No green pass https://t.co/0YYrSQo1DC,1453738769740304386,Italia,"{'followers_count': 4486, 'following_count': 5, 'tweet_count': 3768530, 'listed_count': 165}",2011-06-15T09:00:41.000Z,317671787,False,infoitinterno,informazione interno,Sezione Dall'Interno di informazione.it. Notizie di cronaca e politica relative all'Italia,,,,,False,0,0,1,0,0,0,0,0,4486,5,3768530,165,Il Consiglio comunale di Trieste ostaggio di un No green pass https://t.co/0YYrSQo1DC,Il Consiglio comunale di Trieste ostaggio di un No green pass url,0.00010411942,0.99903,0.00018106731,0.00068487413,anger,False,False,TO_READ
2497370087,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Adnkronos', 'id': '25676606'}]}",2021-10-28T20:48:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,['1453826044365099016'],"@Adnkronos Tutte i fine settimana ci sono manifestazioni migliaia di persone in piazza, come mai ""scoppia"" il focolaio solo a Trieste? E poi quei manifestanti sono quasi tutti inoculati, come la maggior parte degli italiani.",1453826044365099016,,"{'followers_count': 23, 'following_count': 78, 'tweet_count': 2424, 'listed_count': 0}",2014-04-20T14:28:27.000Z,2497370087,False,MassimoPetrucc5,Massimo Petrucci,,replied_to,1.4537911903699026e+18,,,False,0,1,0,0,0,0,0,0,23,78,2424,0,"@Adnkronos Tutte i fine settimana ci sono manifestazioni migliaia di persone in piazza, come mai ""scoppia"" il focolaio solo a Trieste? E poi quei manifestanti sono quasi tutti inoculati, come la maggior parte degli italiani.","utente Tutte i fine settimana ci sono manifestazioni migliaia di persone in piazza, come mai ""scoppia"" il focolaio solo a Trieste? E poi quei manifestanti sono quasi tutti inoculati, come la maggior parte degli italiani.",6.68094e-05,0.9988827,0.00071484817,0.0003356264,anger,True,False,TO_READ
